"","pos","mito","Sample"
"19032",2469,11.7441847826087,"Patient_1_recu"
"19033",2470,11.7222826086957,"Patient_1_recu"
"19034",2471,11.6820652173913,"Patient_1_recu"
"19035",2472,11.6446195652174,"Patient_1_recu"
"19036",2473,11.5963586956522,"Patient_1_recu"
"19037",2474,11.6004891304348,"Patient_1_recu"
"19038",2475,11.6652717391304,"Patient_1_recu"
"19039",2476,11.7227717391304,"Patient_1_recu"
"19040",2477,11.7795108695652,"Patient_1_recu"
"19041",2478,11.8035326086957,"Patient_1_recu"
"19042",2479,11.7546195652174,"Patient_1_recu"
"19043",2480,11.7545108695652,"Patient_1_recu"
"19044",2481,11.7926630434783,"Patient_1_recu"
"19045",2482,11.8407065217391,"Patient_1_recu"
"19046",2483,11.8164130434783,"Patient_1_recu"
"19047",2484,11.798097826087,"Patient_1_recu"
"19048",2485,11.71375,"Patient_1_recu"
"19049",2486,11.6159239130435,"Patient_1_recu"
"19050",2487,11.4970108695652,"Patient_1_recu"
"19051",2488,11.4884782608696,"Patient_1_recu"
"19052",2489,11.4236413043478,"Patient_1_recu"
"19053",2490,11.3582608695652,"Patient_1_recu"
"19054",2491,11.2958695652174,"Patient_1_recu"
"19055",2492,11.2438043478261,"Patient_1_recu"
"19056",2493,11.1763043478261,"Patient_1_recu"
"19057",2494,11.1365217391304,"Patient_1_recu"
"19058",2495,11.0979347826087,"Patient_1_recu"
"19059",2496,11.061902173913,"Patient_1_recu"
"19060",2497,11.050652173913,"Patient_1_recu"
"19061",2498,11.1313586956522,"Patient_1_recu"
"19062",2499,11.2485326086957,"Patient_1_recu"
"19063",2500,11.3726630434783,"Patient_1_recu"
"19064",2501,11.4664130434783,"Patient_1_recu"
"19065",2502,11.5159782608696,"Patient_1_recu"
"19066",2503,11.5026630434783,"Patient_1_recu"
"19067",2504,11.5028260869565,"Patient_1_recu"
"19068",2505,11.514347826087,"Patient_1_recu"
"19069",2506,11.5359239130435,"Patient_1_recu"
"19070",2507,11.4854891304348,"Patient_1_recu"
"19071",2508,11.4104347826087,"Patient_1_recu"
"19072",2509,11.3408695652174,"Patient_1_recu"
"19073",2510,11.2757065217391,"Patient_1_recu"
"19074",2511,11.6147826086957,"Patient_1_recu"
"19075",2512,12.0322282608696,"Patient_1_recu"
"19076",2513,12.4183152173913,"Patient_1_recu"
"19077",2514,12.7536413043478,"Patient_1_recu"
"19078",2515,13.0642391304348,"Patient_1_recu"
"19079",2516,13.0650543478261,"Patient_1_recu"
"19080",2517,13.079402173913,"Patient_1_recu"
"19081",2518,13.1484239130435,"Patient_1_recu"
"19082",2519,13.1899456521739,"Patient_1_recu"
"19083",2520,12.9302717391304,"Patient_1_recu"
"19084",2521,12.6486413043478,"Patient_1_recu"
"19085",2522,12.3849456521739,"Patient_1_recu"
"19086",2523,12.1611413043478,"Patient_1_recu"
"19087",2524,11.9603260869565,"Patient_1_recu"
"19088",2525,12.016847826087,"Patient_1_recu"
"19089",2526,12.32,"Patient_1_recu"
"19090",2527,12.5627173913043,"Patient_1_recu"
"19091",2528,12.8102173913043,"Patient_1_recu"
"19092",2529,13.0467934782609,"Patient_1_recu"
"19093",2530,13.3066304347826,"Patient_1_recu"
"19094",2531,13.240652173913,"Patient_1_recu"
"19095",2532,13.20625,"Patient_1_recu"
"19096",2533,13.1710869565217,"Patient_1_recu"
"19097",2534,13.1448913043478,"Patient_1_recu"
"19098",2535,12.9276630434783,"Patient_1_recu"
"19099",2536,12.7211413043478,"Patient_1_recu"
"19100",2537,12.5005434782609,"Patient_1_recu"
"19101",2538,12.234347826087,"Patient_1_recu"
"19102",2539,11.9959239130435,"Patient_1_recu"
"19103",2540,11.9610869565217,"Patient_1_recu"
"19104",2541,11.9334782608696,"Patient_1_recu"
"19105",2542,11.8915217391304,"Patient_1_recu"
"19106",2543,11.85625,"Patient_1_recu"
"19107",2544,11.8641304347826,"Patient_1_recu"
"19108",2545,11.9063043478261,"Patient_1_recu"
"19109",2546,11.9477173913043,"Patient_1_recu"
"19110",2547,12.068097826087,"Patient_1_recu"
"19111",2548,12.1720652173913,"Patient_1_recu"
"19112",2549,12.3222282608696,"Patient_1_recu"
"19113",2550,12.4890760869565,"Patient_1_recu"
"19114",2551,12.7954347826087,"Patient_1_recu"
"19115",2552,13.0784782608696,"Patient_1_recu"
"19116",2553,13.4758152173913,"Patient_1_recu"
"19117",2554,13.7648369565217,"Patient_1_recu"
"19118",2555,14.0757608695652,"Patient_1_recu"
"19119",2556,14.283152173913,"Patient_1_recu"
"19120",2557,14.5885869565217,"Patient_1_recu"
"19121",2558,14.7297826086957,"Patient_1_recu"
"19122",2559,14.860652173913,"Patient_1_recu"
"19123",2560,14.8226630434783,"Patient_1_recu"
"19124",2561,14.7223369565217,"Patient_1_recu"
"19125",2562,14.3716304347826,"Patient_1_recu"
"19126",2563,14.1058152173913,"Patient_1_recu"
"19127",2564,13.8261413043478,"Patient_1_recu"
"19128",2565,13.5809239130435,"Patient_1_recu"
"19129",2566,13.2549456521739,"Patient_1_recu"
"19130",2567,13.0563043478261,"Patient_1_recu"
"19131",2568,12.8079347826087,"Patient_1_recu"
"19132",2569,12.6570108695652,"Patient_1_recu"
"19133",2570,12.5834239130435,"Patient_1_recu"
"19134",2571,12.6211956521739,"Patient_1_recu"
"19135",2572,12.740597826087,"Patient_1_recu"
"19136",2573,12.8792391304348,"Patient_1_recu"
"19137",2574,13.064402173913,"Patient_1_recu"
"19138",2575,13.2804891304348,"Patient_1_recu"
"19139",2576,13.4791304347826,"Patient_1_recu"
"19140",2577,13.6073913043478,"Patient_1_recu"
"19141",2578,13.7104347826087,"Patient_1_recu"
"19142",2579,13.7103804347826,"Patient_1_recu"
"19143",2580,13.69125,"Patient_1_recu"
"19144",2581,13.6789673913043,"Patient_1_recu"
"19145",2582,13.5820108695652,"Patient_1_recu"
"19146",2583,13.4790760869565,"Patient_1_recu"
"19147",2584,13.334347826087,"Patient_1_recu"
"19148",2585,13.1782065217391,"Patient_1_recu"
"19149",2586,13.028097826087,"Patient_1_recu"
"19150",2587,12.9513043478261,"Patient_1_recu"
"19151",2588,12.9602173913043,"Patient_1_recu"
"19152",2589,13.0730434782609,"Patient_1_recu"
"19153",2590,13.2257065217391,"Patient_1_recu"
"19154",2591,13.393152173913,"Patient_1_recu"
"19155",2592,13.5279347826087,"Patient_1_recu"
"19156",2593,13.5546195652174,"Patient_1_recu"
"19157",2594,13.5688043478261,"Patient_1_recu"
"19158",2595,13.5849456521739,"Patient_1_recu"
"19159",2596,13.6249456521739,"Patient_1_recu"
"19160",2597,13.6045652173913,"Patient_1_recu"
"19161",2598,13.5021739130435,"Patient_1_recu"
"19162",2599,13.3167391304348,"Patient_1_recu"
"19163",2600,13.0482065217391,"Patient_1_recu"
"19164",2601,12.8192934782609,"Patient_1_recu"
"19165",2602,12.6575543478261,"Patient_1_recu"
"19166",2603,12.6133695652174,"Patient_1_recu"
"19167",2604,12.5151086956522,"Patient_1_recu"
"19168",2605,12.3842934782609,"Patient_1_recu"
"19169",2606,12.1791847826087,"Patient_1_recu"
"19170",2607,11.965652173913,"Patient_1_recu"
"19171",2608,11.8177173913043,"Patient_1_recu"
"19172",2609,11.7979891304348,"Patient_1_recu"
"19173",2610,11.7846739130435,"Patient_1_recu"
"19174",2611,11.7640760869565,"Patient_1_recu"
"19175",2612,11.6657608695652,"Patient_1_recu"
"19176",2613,11.6116847826087,"Patient_1_recu"
"19177",2614,11.5352173913043,"Patient_1_recu"
"19178",2615,11.5873913043478,"Patient_1_recu"
"19179",2616,11.649347826087,"Patient_1_recu"
"19180",2617,11.748152173913,"Patient_1_recu"
"19181",2618,11.7494565217391,"Patient_1_recu"
"19182",2619,11.7177173913043,"Patient_1_recu"
"19183",2620,11.7508152173913,"Patient_1_recu"
"19184",2621,11.7840760869565,"Patient_1_recu"
"19185",2622,11.8928260869565,"Patient_1_recu"
"19186",2623,12.00875,"Patient_1_recu"
"19187",2624,12.1283695652174,"Patient_1_recu"
"19188",2625,12.393152173913,"Patient_1_recu"
"19189",2626,12.6583695652174,"Patient_1_recu"
"19190",2627,12.8929891304348,"Patient_1_recu"
"19191",2628,13.1136413043478,"Patient_1_recu"
"19192",2629,13.3190760869565,"Patient_1_recu"
"19193",2630,13.2503260869565,"Patient_1_recu"
"19194",2631,13.2192934782609,"Patient_1_recu"
"19195",2632,13.2260326086957,"Patient_1_recu"
"19196",2633,13.2348369565217,"Patient_1_recu"
"19197",2634,13.123097826087,"Patient_1_recu"
"19198",2635,13.0755434782609,"Patient_1_recu"
"19199",2636,12.9651630434783,"Patient_1_recu"
"19200",2637,12.8613586956522,"Patient_1_recu"
"19201",2638,12.748152173913,"Patient_1_recu"
"19202",2639,12.7817391304348,"Patient_1_recu"
"19203",2640,12.7654347826087,"Patient_1_recu"
"19204",2641,12.7840760869565,"Patient_1_recu"
"19205",2642,12.79625,"Patient_1_recu"
"19206",2643,12.8338043478261,"Patient_1_recu"
"19207",2644,12.8190760869565,"Patient_1_recu"
"19208",2645,12.8390217391304,"Patient_1_recu"
"19209",2646,12.8299456521739,"Patient_1_recu"
"19210",2647,12.8119565217391,"Patient_1_recu"
"19211",2648,12.8195652173913,"Patient_1_recu"
"19212",2649,12.8924456521739,"Patient_1_recu"
"19213",2650,12.9536413043478,"Patient_1_recu"
"19214",2651,12.9738043478261,"Patient_1_recu"
"19215",2652,12.9411956521739,"Patient_1_recu"
"19216",2653,12.9333152173913,"Patient_1_recu"
"19217",2654,12.856847826087,"Patient_1_recu"
"19218",2655,12.990652173913,"Patient_1_recu"
"19219",2656,13.2129347826087,"Patient_1_recu"
"19220",2657,13.4639130434783,"Patient_1_recu"
"19221",2658,13.636902173913,"Patient_1_recu"
"19222",2659,13.8772282608696,"Patient_1_recu"
"19223",2660,13.9232608695652,"Patient_1_recu"
"19224",2661,14.1576630434783,"Patient_1_recu"
"19225",2662,14.3092391304348,"Patient_1_recu"
"19226",2663,14.4891304347826,"Patient_1_recu"
"19227",2664,14.4796195652174,"Patient_1_recu"
"19228",2665,14.3930434782609,"Patient_1_recu"
"19229",2666,14.1023369565217,"Patient_1_recu"
"19230",2667,13.9265217391304,"Patient_1_recu"
"19231",2668,13.7625543478261,"Patient_1_recu"
"19232",2669,13.8017391304348,"Patient_1_recu"
"19233",2670,13.6321739130435,"Patient_1_recu"
"19234",2671,13.4964130434783,"Patient_1_recu"
"19235",2672,13.3454347826087,"Patient_1_recu"
"19236",2673,13.1878260869565,"Patient_1_recu"
"19237",2674,13.0560869565217,"Patient_1_recu"
"19238",2675,13.1396195652174,"Patient_1_recu"
"19239",2676,13.1746739130435,"Patient_1_recu"
"19240",2677,13.2139130434783,"Patient_1_recu"
"19241",2678,13.2142391304348,"Patient_1_recu"
"19242",2679,13.1875,"Patient_1_recu"
"19243",2680,13.1534782608696,"Patient_1_recu"
"19244",2681,13.1114130434783,"Patient_1_recu"
"19245",2682,13.0683695652174,"Patient_1_recu"
"19246",2683,13.0522282608696,"Patient_1_recu"
"19247",2684,13.0648369565217,"Patient_1_recu"
"19248",2685,13.1227717391304,"Patient_1_recu"
"19249",2686,13.185,"Patient_1_recu"
"19250",2687,13.2513586956522,"Patient_1_recu"
"19251",2688,13.3169565217391,"Patient_1_recu"
"19252",2689,13.3059239130435,"Patient_1_recu"
"19253",2690,13.2691304347826,"Patient_1_recu"
"19254",2691,13.2255434782609,"Patient_1_recu"
"19255",2692,13.198097826087,"Patient_1_recu"
"19256",2693,13.1701086956522,"Patient_1_recu"
"19257",2694,13.1274456521739,"Patient_1_recu"
"19258",2695,13.115,"Patient_1_recu"
"19259",2696,13.0916847826087,"Patient_1_recu"
"19260",2697,13.0411956521739,"Patient_1_recu"
"19261",2698,13.0359239130435,"Patient_1_recu"
"19262",2699,13.0552717391304,"Patient_1_recu"
"19263",2700,13.0797826086957,"Patient_1_recu"
"19264",2701,13.1158695652174,"Patient_1_recu"
"19265",2702,13.1302173913043,"Patient_1_recu"
"19266",2703,13.1359239130435,"Patient_1_recu"
"19267",2704,13.1082065217391,"Patient_1_recu"
"19268",2705,13.1864673913043,"Patient_1_recu"
"19269",2706,13.2725543478261,"Patient_1_recu"
"19270",2707,13.3344565217391,"Patient_1_recu"
"19271",2708,13.4272826086957,"Patient_1_recu"
"19272",2709,13.528097826087,"Patient_1_recu"
"19273",2710,13.5038043478261,"Patient_1_recu"
"19274",2711,13.4661413043478,"Patient_1_recu"
"19275",2712,13.426847826087,"Patient_1_recu"
"19276",2713,13.3221195652174,"Patient_1_recu"
"19277",2714,13.0442391304348,"Patient_1_recu"
"19278",2715,12.7501086956522,"Patient_1_recu"
"19279",2716,12.4802173913043,"Patient_1_recu"
"19280",2717,12.1839673913043,"Patient_1_recu"
"19281",2718,11.8400543478261,"Patient_1_recu"
"19282",2719,11.6970652173913,"Patient_1_recu"
"19283",2720,11.5492934782609,"Patient_1_recu"
"19284",2721,11.3613043478261,"Patient_1_recu"
"19285",2722,11.2578804347826,"Patient_1_recu"
"19286",2723,11.2527717391304,"Patient_1_recu"
"19287",2724,11.2963586956522,"Patient_1_recu"
"19288",2725,11.2920652173913,"Patient_1_recu"
"19289",2726,11.2554891304348,"Patient_1_recu"
"19290",2727,11.1904347826087,"Patient_1_recu"
"19291",2728,11.0697282608696,"Patient_1_recu"
"19292",2729,10.9105434782609,"Patient_1_recu"
"19293",2730,10.791847826087,"Patient_1_recu"
"19294",2731,10.7400543478261,"Patient_1_recu"
"19295",2732,10.5188043478261,"Patient_1_recu"
"19296",2733,10.2973369565217,"Patient_1_recu"
"19297",2734,10.0538043478261,"Patient_1_recu"
"19298",2735,9.77016304347826,"Patient_1_recu"
"19299",2736,9.46065217391304,"Patient_1_recu"
"19300",2737,9.3658152173913,"Patient_1_recu"
"19301",2738,9.28940217391304,"Patient_1_recu"
"19302",2739,9.2529347826087,"Patient_1_recu"
"19303",2740,9.27038043478261,"Patient_1_recu"
"19304",2741,9.30826086956522,"Patient_1_recu"
"19305",2742,9.28994565217391,"Patient_1_recu"
"19306",2743,9.24907608695652,"Patient_1_recu"
"19307",2744,9.18190217391304,"Patient_1_recu"
"19308",2745,9.11570652173913,"Patient_1_recu"
"19309",2746,9.07521739130435,"Patient_1_recu"
"19310",2747,9.09989130434783,"Patient_1_recu"
"19311",2748,9.13641304347826,"Patient_1_recu"
"19312",2749,9.17027173913044,"Patient_1_recu"
"19313",2750,9.2054347826087,"Patient_1_recu"
"19314",2751,9.34951086956522,"Patient_1_recu"
"19315",2752,9.49326086956522,"Patient_1_recu"
"19316",2753,9.65016304347826,"Patient_1_recu"
"19317",2754,9.85217391304348,"Patient_1_recu"
"19318",2755,10.1211413043478,"Patient_1_recu"
"19319",2756,10.4392934782609,"Patient_1_recu"
"19320",2757,10.6977173913043,"Patient_1_recu"
"19321",2758,10.975652173913,"Patient_1_recu"
"19322",2759,11.2352173913043,"Patient_1_recu"
"19323",2760,11.5186956521739,"Patient_1_recu"
"19324",2761,11.6484239130435,"Patient_1_recu"
"19325",2762,11.7752717391304,"Patient_1_recu"
"19326",2763,11.8372826086957,"Patient_1_recu"
"19327",2764,11.9072826086957,"Patient_1_recu"
"19328",2765,11.7061413043478,"Patient_1_recu"
"19329",2766,11.5195108695652,"Patient_1_recu"
"19330",2767,11.4033152173913,"Patient_1_recu"
"19331",2768,11.3767391304348,"Patient_1_recu"
"19332",2769,11.3288586956522,"Patient_1_recu"
"19333",2770,11.4714130434783,"Patient_1_recu"
"19334",2771,11.5578260869565,"Patient_1_recu"
"19335",2772,11.6120108695652,"Patient_1_recu"
"19336",2773,11.5909782608696,"Patient_1_recu"
"19337",2774,11.6619565217391,"Patient_1_recu"
"19338",2775,11.9565217391304,"Patient_1_recu"
"19339",2776,12.2774456521739,"Patient_1_recu"
"19340",2777,12.5871195652174,"Patient_1_recu"
"19341",2778,12.920652173913,"Patient_1_recu"
"19342",2779,13.154347826087,"Patient_1_recu"
"19343",2780,13.18875,"Patient_1_recu"
"19344",2781,13.2042391304348,"Patient_1_recu"
"19345",2782,13.2585869565217,"Patient_1_recu"
"19346",2783,13.4422826086957,"Patient_1_recu"
"19347",2784,13.551902173913,"Patient_1_recu"
"19348",2785,13.689402173913,"Patient_1_recu"
"19349",2786,13.8248369565217,"Patient_1_recu"
"19350",2787,14.0001086956522,"Patient_1_recu"
"19351",2788,14.0364130434783,"Patient_1_recu"
"19352",2789,14.2497826086957,"Patient_1_recu"
"19353",2790,14.4116847826087,"Patient_1_recu"
"19354",2791,14.5724456521739,"Patient_1_recu"
"19355",2792,14.7113043478261,"Patient_1_recu"
"19356",2793,14.7758152173913,"Patient_1_recu"
"19357",2794,14.7973369565217,"Patient_1_recu"
"19358",2795,14.8192391304348,"Patient_1_recu"
"19359",2796,14.8454891304348,"Patient_1_recu"
"19360",2797,14.8542934782609,"Patient_1_recu"
"19361",2798,14.9171195652174,"Patient_1_recu"
"19362",2799,14.9189673913043,"Patient_1_recu"
"19363",2800,14.916902173913,"Patient_1_recu"
"19364",2801,14.913152173913,"Patient_1_recu"
"19365",2802,14.8975543478261,"Patient_1_recu"
"19366",2803,14.8926086956522,"Patient_1_recu"
"19367",2804,14.894402173913,"Patient_1_recu"
"19368",2805,14.9040217391304,"Patient_1_recu"
"19369",2806,14.8866847826087,"Patient_1_recu"
"19370",2807,14.8839130434783,"Patient_1_recu"
"19371",2808,14.896847826087,"Patient_1_recu"
"19372",2809,14.9142391304348,"Patient_1_recu"
"19373",2810,14.9220652173913,"Patient_1_recu"
"19374",2811,14.9514130434783,"Patient_1_recu"
"19375",2812,14.95875,"Patient_1_recu"
"19376",2813,14.9833152173913,"Patient_1_recu"
"19377",2814,15.0095108695652,"Patient_1_recu"
"19378",2815,15.0342391304348,"Patient_1_recu"
"19379",2816,15.0542391304348,"Patient_1_recu"
"19380",2817,15.0540217391304,"Patient_1_recu"
"19381",2818,15.0419565217391,"Patient_1_recu"
"19382",2819,15.0788586956522,"Patient_1_recu"
"19383",2820,15.1236413043478,"Patient_1_recu"
"19384",2821,15.2002717391304,"Patient_1_recu"
"19385",2822,15.2795652173913,"Patient_1_recu"
"19386",2823,15.3459782608696,"Patient_1_recu"
"19387",2824,15.4525543478261,"Patient_1_recu"
"19388",2825,15.5267391304348,"Patient_1_recu"
"19389",2826,15.5936956521739,"Patient_1_recu"
"19390",2827,15.6520108695652,"Patient_1_recu"
"19391",2828,15.6579891304348,"Patient_1_recu"
"19392",2829,15.63875,"Patient_1_recu"
"19393",2830,15.635597826087,"Patient_1_recu"
"19394",2831,15.654347826087,"Patient_1_recu"
"19395",2832,15.7510326086957,"Patient_1_recu"
"19396",2833,15.734402173913,"Patient_1_recu"
"19397",2834,15.6184239130435,"Patient_1_recu"
"19398",2835,15.4886413043478,"Patient_1_recu"
"19399",2836,15.3274456521739,"Patient_1_recu"
"19400",2837,15.1848369565217,"Patient_1_recu"
"19401",2838,15.1035869565217,"Patient_1_recu"
"19402",2839,15.0448913043478,"Patient_1_recu"
"19403",2840,14.9703804347826,"Patient_1_recu"
"19404",2841,14.8225,"Patient_1_recu"
"19405",2842,14.663097826087,"Patient_1_recu"
"19406",2843,14.5957608695652,"Patient_1_recu"
"19407",2844,14.5433695652174,"Patient_1_recu"
"19408",2845,14.5524456521739,"Patient_1_recu"
"19409",2846,14.5810326086957,"Patient_1_recu"
"19410",2847,14.8169565217391,"Patient_1_recu"
"19411",2848,15.0203260869565,"Patient_1_recu"
"19412",2849,15.203097826087,"Patient_1_recu"
"19413",2850,15.3850543478261,"Patient_1_recu"
"19414",2851,15.5607608695652,"Patient_1_recu"
"19415",2852,15.8634782608696,"Patient_1_recu"
"19416",2853,16.2155434782609,"Patient_1_recu"
"19417",2854,16.558152173913,"Patient_1_recu"
"19418",2855,16.8690760869565,"Patient_1_recu"
"19419",2856,16.9458152173913,"Patient_1_recu"
"19420",2857,16.5320652173913,"Patient_1_recu"
"19421",2858,16.1616304347826,"Patient_1_recu"
"19422",2859,15.7804891304348,"Patient_1_recu"
"19423",2860,15.42625,"Patient_1_recu"
"19424",2861,14.8290217391304,"Patient_1_recu"
"19425",2862,14.3183152173913,"Patient_1_recu"
"19426",2863,13.7578260869565,"Patient_1_recu"
"19427",2864,13.2304891304348,"Patient_1_recu"
"19428",2865,12.7214673913043,"Patient_1_recu"
"19429",2866,12.739402173913,"Patient_1_recu"
"19430",2867,12.7174456521739,"Patient_1_recu"
"19431",2868,12.7370652173913,"Patient_1_recu"
"19432",2869,12.7178804347826,"Patient_1_recu"
"19433",2870,12.6649456521739,"Patient_1_recu"
"19434",2871,12.5709782608696,"Patient_1_recu"
"19435",2872,12.5348369565217,"Patient_1_recu"
"19436",2873,12.4753260869565,"Patient_1_recu"
"19437",2874,12.4817391304348,"Patient_1_recu"
"19438",2875,12.5027717391304,"Patient_1_recu"
"19439",2876,12.5503804347826,"Patient_1_recu"
"19440",2877,12.5903260869565,"Patient_1_recu"
"19441",2878,12.6167391304348,"Patient_1_recu"
"19442",2879,12.8814673913043,"Patient_1_recu"
"19443",2880,13.1324456521739,"Patient_1_recu"
"19444",2881,13.76,"Patient_1_recu"
"19445",2882,14.3933695652174,"Patient_1_recu"
"19446",2883,15.0367934782609,"Patient_1_recu"
"19447",2884,15.766847826087,"Patient_1_recu"
"19448",2885,16.4647282608696,"Patient_1_recu"
"19449",2886,16.8298913043478,"Patient_1_recu"
"19450",2887,17.190652173913,"Patient_1_recu"
"19451",2888,17.3628260869565,"Patient_1_recu"
"19452",2889,17.3032608695652,"Patient_1_recu"
"19453",2890,17.0714130434783,"Patient_1_recu"
"19454",2891,16.8201630434783,"Patient_1_recu"
"19455",2892,16.5727717391304,"Patient_1_recu"
"19456",2893,16.2380434782609,"Patient_1_recu"
"19457",2894,15.8066847826087,"Patient_1_recu"
"19458",2895,15.6638043478261,"Patient_1_recu"
"19459",2896,15.6408152173913,"Patient_1_recu"
"19460",2897,15.7103804347826,"Patient_1_recu"
"19461",2898,16.0015760869565,"Patient_1_recu"
"19462",2899,16.2657065217391,"Patient_1_recu"
"19463",2900,16.4520652173913,"Patient_1_recu"
"19464",2901,16.5522282608696,"Patient_1_recu"
"19465",2902,16.6963043478261,"Patient_1_recu"
"19466",2903,16.8725543478261,"Patient_1_recu"
"19467",2904,17.010652173913,"Patient_1_recu"
"19468",2905,17.0692391304348,"Patient_1_recu"
"19469",2906,17.0363043478261,"Patient_1_recu"
"19470",2907,16.8999456521739,"Patient_1_recu"
"19471",2908,16.7708695652174,"Patient_1_recu"
"19472",2909,16.6827717391304,"Patient_1_recu"
"19473",2910,16.7090760869565,"Patient_1_recu"
"19474",2911,16.7651630434783,"Patient_1_recu"
"19475",2912,16.8363586956522,"Patient_1_recu"
"19476",2913,16.9457608695652,"Patient_1_recu"
"19477",2914,17.0472282608696,"Patient_1_recu"
"19478",2915,17.2434782608696,"Patient_1_recu"
"19479",2916,17.4475543478261,"Patient_1_recu"
"19480",2917,17.5984782608696,"Patient_1_recu"
"19481",2918,17.7301630434783,"Patient_1_recu"
"19482",2919,17.9029891304348,"Patient_1_recu"
"19483",2920,18.0016847826087,"Patient_1_recu"
"19484",2921,18.1100543478261,"Patient_1_recu"
"19485",2922,18.2030434782609,"Patient_1_recu"
"19486",2923,18.2789130434783,"Patient_1_recu"
"19487",2924,18.3872282608696,"Patient_1_recu"
"19488",2925,18.4973913043478,"Patient_1_recu"
"19489",2926,18.6184239130435,"Patient_1_recu"
"19490",2927,18.7465760869565,"Patient_1_recu"
"19491",2928,18.8227717391304,"Patient_1_recu"
"19492",2929,18.836902173913,"Patient_1_recu"
"19493",2930,18.7901630434783,"Patient_1_recu"
"19494",2931,18.7673913043478,"Patient_1_recu"
"19495",2932,18.7472282608696,"Patient_1_recu"
"19496",2933,18.6352173913043,"Patient_1_recu"
"19497",2934,18.4548913043478,"Patient_1_recu"
"19498",2935,18.2496195652174,"Patient_1_recu"
"19499",2936,18.0275,"Patient_1_recu"
"19500",2937,17.8234782608696,"Patient_1_recu"
"19501",2938,17.706847826087,"Patient_1_recu"
"19502",2939,17.6986413043478,"Patient_1_recu"
"19503",2940,17.6663586956522,"Patient_1_recu"
"19504",2941,17.630652173913,"Patient_1_recu"
"19505",2942,17.5828804347826,"Patient_1_recu"
"19506",2943,17.5554891304348,"Patient_1_recu"
"19507",2944,17.5829891304348,"Patient_1_recu"
"19508",2945,17.6590760869565,"Patient_1_recu"
"19509",2946,17.7446195652174,"Patient_1_recu"
"19510",2947,17.9000543478261,"Patient_1_recu"
"19511",2948,17.934402173913,"Patient_1_recu"
"19512",2949,18.0420652173913,"Patient_1_recu"
"19513",2950,18.153097826087,"Patient_1_recu"
"19514",2951,18.2585326086957,"Patient_1_recu"
"19515",2952,18.3909239130435,"Patient_1_recu"
"19516",2953,18.4228260869565,"Patient_1_recu"
"19517",2954,18.2738586956522,"Patient_1_recu"
"19518",2955,18.1338043478261,"Patient_1_recu"
"19519",2956,17.8454347826087,"Patient_1_recu"
"19520",2957,17.6413043478261,"Patient_1_recu"
"19521",2958,17.3970108695652,"Patient_1_recu"
"19522",2959,17.1798369565217,"Patient_1_recu"
"19523",2960,17.0965217391304,"Patient_1_recu"
"19524",2961,17.0408152173913,"Patient_1_recu"
"19525",2962,16.8141847826087,"Patient_1_recu"
"19526",2963,16.9111413043478,"Patient_1_recu"
"19527",2964,17.0049456521739,"Patient_1_recu"
"19528",2965,17.0061956521739,"Patient_1_recu"
"19529",2966,16.8809239130435,"Patient_1_recu"
"19530",2967,16.9769565217391,"Patient_1_recu"
"19531",2968,17.143152173913,"Patient_1_recu"
"19532",2969,17.1141847826087,"Patient_1_recu"
"19533",2970,17.040652173913,"Patient_1_recu"
"19534",2971,17.2257065217391,"Patient_1_recu"
"19535",2972,17.124347826087,"Patient_1_recu"
"19536",2973,16.9611413043478,"Patient_1_recu"
"19537",2974,16.9267934782609,"Patient_1_recu"
"19538",2975,17.0140760869565,"Patient_1_recu"
"19539",2976,16.8567391304348,"Patient_1_recu"
"19540",2977,16.6621195652174,"Patient_1_recu"
"19541",2978,16.430597826087,"Patient_1_recu"
"19542",2979,16.2391304347826,"Patient_1_recu"
"19543",2980,15.8703260869565,"Patient_1_recu"
"19544",2981,15.7515760869565,"Patient_1_recu"
"19545",2982,15.7167934782609,"Patient_1_recu"
"19546",2983,15.6990760869565,"Patient_1_recu"
"19547",2984,15.6391304347826,"Patient_1_recu"
"19548",2985,15.5619565217391,"Patient_1_recu"
"19549",2986,15.5310326086957,"Patient_1_recu"
"19550",2987,15.4935869565217,"Patient_1_recu"
"19551",2988,15.6146739130435,"Patient_1_recu"
"19552",2989,15.8083152173913,"Patient_1_recu"
"19553",2990,16.0516304347826,"Patient_1_recu"
"19554",2991,16.1929347826087,"Patient_1_recu"
"19555",2992,16.3415760869565,"Patient_1_recu"
"19556",2993,16.4633152173913,"Patient_1_recu"
"19557",2994,16.92,"Patient_1_recu"
"19558",2995,17.3779347826087,"Patient_1_recu"
"19559",2996,17.8427173913043,"Patient_1_recu"
"19560",2997,18.223097826087,"Patient_1_recu"
"19561",2998,18.4191847826087,"Patient_1_recu"
"19562",2999,18.3796739130435,"Patient_1_recu"
"19563",3000,18.3560869565217,"Patient_1_recu"
"19564",3001,18.3925543478261,"Patient_1_recu"
"19565",3002,18.5101630434783,"Patient_1_recu"
"19566",3003,18.376847826087,"Patient_1_recu"
"19567",3004,18.2302717391304,"Patient_1_recu"
"19568",3005,18.0888586956522,"Patient_1_recu"
"19569",3006,17.915597826087,"Patient_1_recu"
"19570",3007,17.7604891304348,"Patient_1_recu"
"19571",3008,17.7822826086957,"Patient_1_recu"
"19572",3009,17.6923369565217,"Patient_1_recu"
"19573",3010,17.5910869565217,"Patient_1_recu"
